UserID,tag_achievements,tag_action,tag_active_sport,tag_adrenaline,tag_ageing,tag_alcohol,tag_alternative,tag_animals,tag_animated,tag_appearance,tag_ars,tag_assertiveness,tag_biology,tag_borrowed,tag_branded_clothing,tag_celebrities,tag_charity,tag_cheating,tag_chemistry,tag_children,tag_classical,tag_comedy,tag_community,tag_connections,tag_counterside,tag_country,tag_countryside,tag_daily_events,tag_damage,tag_dance,tag_dancing,tag_dangerous_dogs,tag_darkness,tag_decision_making,tag_documentary,tag_dreams,tag_eating_survive,tag_economy,tag_education,tag_elections,tag_empathy,tag_energy,tag_entertainment,tag_exhibitions,tag_fake,tag_fantasy,tag_fear,tag_final_judgement,tag_finances,tag_flying,tag_folk,tag_friends_count,tag_friends_money,tag_fun_friends,tag_funny,tag_gadgets_spending,tag_gardening,tag_gender,tag_geography,tag_getting_angry,tag_giving,tag_god,tag_handedness,tag_happiness,tag_health,tag_health_spending,tag_healthy_eating,tag_heights,tag_hiphop,tag_history,tag_horror,tag_house_block,tag_hypochondria,tag_instruments,tag_interests,tag_internet,tag_internet_use,tag_jazz,tag_judgment_calls,tag_languages,tag_latino,tag_law,tag_loneliness,tag_looks_spending,tag_lost_items,tag_lying,tag_malls,tag_management,tag_math,tag_medicine,tag_metal,tag_mood_swings,tag_movies,tag_music,tag_musical,tag_neuroscience,tag_new_env,tag_notes,tag_only_child,tag_opera,tag_outdoors,tag_parents_advice,tag_passive_sport,tag_past,tag_personality,tag_pets,tag_physics,tag_politics,tag_pop,tag_prioritising,tag_promises,tag_psychology,tag_public_speaking,tag_punctuality,tag_punk,tag_rap,tag_rats,tag_reading,tag_reggae,tag_reliability,tag_religion,tag_rock,tag_romantic,tag_scifi,tag_self_criticism,tag_shopping,tag_ska,tag_slow_fast,tag_smoking,tag_snakes,tag_socializing,tag_spiders,tag_storm,tag_struggles,tag_swing,tag_techno,tag_technology,tag_theatre,tag_thinking_ahead,tag_thriller,tag_trance,tag_unpopularity,tag_village_town,tag_war,tag_western,tag_workaholism,tag_writing,
866,4,2,4,3,2,3,4,3,4,2,3,4,2,1,2,4,3,2,2,5,4,4,4,3,4,5,2,3,2,4,2,2,2,3,3,2,4,4,3,2,1,2,3,3,3,2,3,3,2,3,3,1,4,2,3,2,3,4,3,2,4,2,3,3,2,3,2,4,3,4,2,3,2,3,2,3,2,3,2,3,4,3,2,4,2,5,2,2,1,3,3,3,2,3,2,4,3,3,2,4,3,2,3,4,2,3,2,2,2,3,3,3,4,2,3,2,2,2,3,4,3,3,4,4,4,3,4,4,3,2,2,3,4,3,2,4,3,2,3,2,1,2,2,1,2,2,1,2
867,4,3,2,3,3,4,4,2,5,4,4,3,4,2,4,4,1,1,3,3,1,3,4,2,4,5,2,3,4,4,4,5,4,3,2,3,5,5,2,4,4,5,4,4,5,3,2,3,4,2,1,1,1,3,5,1,2,1,4,3,2,2,3,1,1,1,1,1,1,1,2,1,5,2,3,4,4,2,3,5,3,3,3,5,1,2,4,4,2,5,4,3,1,2,1,1,4,3,3,3,3,3,3,4,2,2,2,2,1,3,4,3,2,4,4,2,2,2,3,5,3,1,3,3,3,3,3,4,3,2,1,1,1,1,3,4,2,3,4,1,2,2,3,1,2,3,1,2
868,5,3,4,2,4,2,3,4,3,1,1,1,3,1,3,3,4,1,1,5,1,2,5,3,2,2,3,4,4,2,4,4,5,4,3,3,5,4,3,4,2,3,4,3,4,2,4,1,1,4,1,1,1,4,1,2,2,3,5,1,3,1,5,2,1,1,5,5,4,3,3,1,5,1,2,4,3,2,3,3,5,3,5,4,2,3,2,3,1,5,4,5,1,4,1,2,4,5,2,1,2,2,3,3,2,3,3,1,4,4,3,3,1,3,2,2,5,2,2,5,3,3,4,4,1,4,3,3,5,4,4,1,4,3,3,3,3,4,4,1,1,2,4,1,2,4,1,2
869,5,4,3,4,3,2,4,4,,3,2,5,2,2,3,1,3,2,2,4,3,2,5,5,2,3,3,4,1,2,4,2,1,3,2,2,4,3,2,1,2,4,5,4,2,1,3,2,1,3,3,2,4,4,5,2,3,3,2,1,4,3,4,4,2,2,3,1,2,4,4,2,3,5,3,2,2,3,2,2,3,4,3,2,3,3,1,1,,3,2,4,1,3,2,4,3,4,2,2,4,2,4,3,2,4,3,4,3,4,2,4,2,3,2,4,2,2,4,2,3,3,5,3,2,4,2,4,2,4,3,1,4,2,3,4,2,1,5,0,2,2,2,2,1,2,2,1
870,5,3,2,1,2,5,4,4,5,3,3,2,1,3,5,5,2,1,1,5,2,2,4,4,1,5,5,5,5,2,2,5,5,1,1,1,4,1,1,4,2,4,4,5,4,1,1,2,1,5,3,3,1,2,4,1,2,5,5,5,5,4,5,1,2,2,4,3,1,1,2,1,3,2,3,3,4,1,2,5,2,5,3,3,3,5,5,3,1,5,5,5,3,5,1,4,5,5,4,5,3,5,3,3,1,4,3,4,4,1,3,4,2,4,3,5,1,3,4,2,4,5,2,3,3,3,4,5,1,2,4,1,5,4,4,5,5,3,4,1,1,2,2,1,2,2,1,2
871,5,4,4,2,1,2,1,5,3,3,2,3,1,1,1,2,3,4,1,5,3,3,4,4,2,2,3,4,2,2,2,2,2,3,3,2,3,2,1,2,2,4,3,4,2,5,2,3,2,3,2,1,1,2,2,3,2,4,2,3,4,2,2,5,2,3,3,4,4,3,3,2,2,2,1,4,4,2,2,4,3,3,4,4,2,5,2,3,1,5,2,3,2,4,4,2,4,3,1,2,2,2,3,5,3,4,2,2,2,4,3,4,2,3,2,5,2,3,2,4,5,2,4,5,2,3,4,2,4,3,3,3,4,4,4,3,3,2,4,1,1,2,4,1,2,4,1,2
872,5,3,3,2,1,4,3,3,5,4,2,2,3,4,5,4,2,3,3,5,2,3,5,4,2,3,4,5,4,2,4,5,4,4,5,5,5,5,4,3,5,3,5,4,4,5,5,5,3,4,1,1,1,3,1,2,1,5,5,5,5,5,5,3,1,1,1,5,5,1,1,1,3,2,3,3,1,1,1,1,5,1,5,5,5,5,5,3,1,5,5,5,1,1,3,1,5,5,5,3,4,5,5,3,1,5,2,3,3,5,1,5,5,5,5,5,5,,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,5,5,5,5,5,1,2,2,3,1,1,3,1,1
873,5,3,2,3,1,3,3,3,5,3,2,2,2,3,2,5,1,4,1,5,2,4,4,3,4,3,2,3,3,2,4,2,3,1,1,4,4,4,1,5,5,2,1,2,5,1,5,3,3,2,1,5,1,4,4,1,2,3,5,3,5,2,2,2,2,2,3,2,2,2,2,4,3,2,2,2,2,2,2,3,5,2,3,3,1,4,3,4,1,4,5,2,1,3,2,2,2,4,3,2,2,2,1,4,1,3,1,3,4,4,3,3,2,3,2,2,4,1,1,3,4,2,3,4,2,3,2,5,4,3,3,1,3,3,1,4,3,2,3,1,2,2,2,1,1,2,1,1
874,4,4,4,2,2,3,3,3,4,2,1,3,3,3,3,3,2,4,3,5,4,3,5,3,5,5,3,3,5,2,4,3,4,2,2,1,4,4,2,2,1,2,3,4,2,1,4,3,1,5,2,1,1,5,5,1,1,3,3,3,5,3,2,1,1,3,5,2,2,2,3,4,4,2,3,3,2,1,1,2,2,1,3,4,5,3,2,2,3,1,3,3,2,2,1,4,4,5,2,5,3,3,3,3,1,3,1,2,2,4,3,2,2,2,4,3,3,2,3,4,3,2,4,4,3,,2,4,3,3,3,1,3,3,4,4,4,3,4,0,2,2,2,2,2,2,2,2
875,5,3,5,1,1,1,2,3,2,1,2,3,2,2,2,2,5,3,1,5,4,4,4,4,2,3,2,3,2,1,4,3,3,2,1,1,4,2,4,3,2,1,2,3,2,3,2,1,1,2,1,1,1,5,5,1,2,5,2,3,5,5,4,1,1,2,1,2,3,4,3,4,3,5,3,1,2,1,1,1,4,2,2,4,1,3,3,1,2,1,2,5,1,3,2,1,3,3,2,5,2,2,4,3,1,3,3,2,2,4,3,3,4,4,5,4,3,2,4,4,3,2,4,4,3,3,2,3,4,4,3,1,4,5,4,3,4,2,2,1,1,2,2,1,2,2,1,2
876,5,3,3,1,1,1,,3,2,1,1,4,1,1,1,3,1,4,1,5,1,3,3,3,3,2,4,4,3,1,5,1,4,1,1,1,5,5,1,2,1,1,2,1,5,1,5,3,1,5,2,1,1,1,5,3,3,3,4,1,5,5,5,1,1,3,4,1,2,2,2,3,5,3,2,3,1,4,5,2,2,3,2,2,3,5,5,1,4,2,2,3,1,3,3,5,5,3,3,5,3,4,1,3,2,5,2,3,3,4,3,3,4,3,1,3,3,3,3,5,3,4,4,4,4,3,5,3,5,3,3,1,1,3,4,5,3,3,5,2,1,2,2,1,1,2,1,1
877,5,3,3,1,2,3,1,4,1,1,1,5,5,4,4,1,3,3,1,5,2,3,5,4,5,5,4,5,4,2,4,2,2,4,5,4,5,5,1,5,5,1,2,3,5,1,5,3,1,2,3,5,1,5,5,1,3,3,4,2,5,5,4,1,1,1,1,2,1,3,1,2,1,3,2,4,4,4,5,5,5,2,4,5,5,1,4,1,1,5,4,4,1,2,2,4,5,5,4,5,4,3,1,4,4,5,2,2,2,5,3,4,5,4,5,5,4,4,5,1,4,2,4,5,2,4,3,1,4,3,4,1,5,4,4,4,4,3,4,1,2,2,2,2,2,2,2,2
878,5,3,1,3,5,3,1,1,5,3,4,3,3,4,5,5,2,1,1,5,1,3,3,3,1,5,3,4,5,1,5,4,5,5,3,1,4,4,4,2,1,5,5,5,3,3,4,3,5,5,5,5,3,5,5,1,1,1,3,5,5,2,2,1,1,1,1,1,1,1,2,4,3,1,2,3,5,3,4,4,4,2,5,5,3,5,4,1,1,5,5,5,1,4,2,5,4,5,3,3,4,3,5,3,4,5,3,2,3,3,2,3,4,1,4,5,2,3,5,3,5,2,4,5,3,3,5,4,5,5,3,2,4,3,2,4,3,3,4,2,2,2,2,1,2,2,1,2
879,4,2,2,2,2,4,5,4,4,2,2,5,4,4,4,3,2,4,3,5,4,4,5,4,2,4,4,4,2,2,4,2,4,4,4,2,4,4,2,4,4,3,4,4,5,5,4,5,4,4,2,4,3,4,5,1,4,2,4,2,5,5,4,3,2,2,4,2,3,4,2,3,3,1,1,5,4,4,4,2,4,3,5,5,4,3,2,4,2,5,3,5,1,4,2,5,5,5,2,4,4,3,1,3,4,4,2,3,2,4,4,2,4,4,2,2,4,4,5,3,4,2,4,4,3,3,3,4,5,4,2,2,4,2,4,4,5,5,5,3,2,1,2,2,2,2,2,2
880,4,5,5,1,4,2,1,2,4,5,3,2,1,2,4,4,2,5,2,5,5,5,5,1,4,2,2,2,4,2,5,2,2,3,4,5,2,4,5,2,2,4,3,3,2,4,5,2,2,1,2,2,1,5,5,1,2,3,4,1,5,4,5,3,2,1,2,1,1,1,2,2,3,2,2,3,4,5,1,4,3,1,4,4,2,3,2,1,5,5,2,5,1,4,3,4,5,3,2,4,4,2,1,3,2,2,3,1,2,3,3,4,4,2,4,4,4,4,5,4,3,2,4,5,3,3,2,2,5,3,1,1,2,1,3,4,4,4,2,0,2,2,2,2,2,2,2,2
881,5,3,5,1,2,1,2,3,2,1,3,4,2,2,2,1,5,4,1,5,4,4,4,4,3,3,2,3,2,1,5,3,3,2,1,1,4,2,4,2,2,1,2,3,2,4,3,1,2,4,1,1,1,5,5,1,2,5,2,3,5,4,4,1,1,1,1,2,3,4,2,4,3,5,3,1,2,1,1,1,5,3,3,5,1,3,3,1,1,3,2,5,1,4,2,1,4,4,2,5,2,2,4,3,1,3,3,2,3,3,3,4,4,5,5,4,3,2,4,3,3,3,4,4,3,4,2,3,4,4,3,1,4,5,4,4,4,2,3,1,1,2,2,1,2,2,1,2
882,5,3,1,1,3,5,5,4,5,2,2,1,1,4,5,5,2,1,1,5,2,1,5,5,1,5,5,5,5,2,2,5,4,2,1,1,4,1,1,4,1,5,4,5,4,1,2,4,1,5,2,5,1,3,3,1,1,5,5,5,5,4,5,1,2,3,4,4,1,1,2,1,3,2,3,5,4,2,2,5,3,5,3,5,4,5,5,3,1,5,5,5,2,5,1,4,5,5,3,5,3,4,3,3,4,3,3,4,3,1,3,5,2,4,5,5,2,2,5,3,4,4,2,3,3,3,4,5,2,2,4,1,4,4,4,5,5,3,5,1,1,2,2,1,2,2,1,2
883,5,4,4,1,1,2,1,2,4,3,5,3,2,2,3,2,1,4,1,5,1,3,5,5,1,1,4,4,1,1,3,3,3,1,1,1,4,1,1,5,5,4,3,4,4,1,1,3,2,3,1,3,3,5,4,,3,4,1,2,5,2,1,2,1,1,5,1,2,1,1,3,5,3,2,3,3,2,1,2,3,3,4,4,1,5,2,2,2,1,4,3,1,4,2,5,2,5,3,5,3,4,4,3,2,4,1,2,3,4,5,3,2,1,3,,4,4,2,5,5,5,4,4,3,3,4,5,3,4,4,1,2,4,3,3,4,4,4,1,1,2,1,1,2,1,1,2
884,5,3,3,1,1,2,3,4,3,1,1,2,3,4,3,3,4,3,1,5,2,3,5,5,5,2,5,4,2,1,4,4,4,3,1,1,5,3,2,2,1,5,2,5,2,4,1,2,1,3,2,1,1,3,1,2,3,2,2,4,5,3,1,1,1,2,3,1,3,4,5,3,4,2,3,2,2,1,1,1,3,2,4,4,3,5,3,2,3,5,3,3,1,4,2,2,3,5,4,5,2,4,2,3,2,3,3,2,2,4,5,4,2,3,5,5,3,5,4,4,1,4,3,3,3,3,2,3,3,4,4,1,4,2,2,3,2,4,2,2,1,2,2,1,1,2,1,1
885,5,3,4,2,1,4,1,4,5,3,4,3,4,4,4,5,1,4,1,5,1,2,5,5,3,1,5,5,4,1,5,3,2,1,4,2,5,3,5,1,1,5,3,5,1,1,5,5,1,3,3,1,1,5,3,1,5,5,1,5,5,1,5,1,4,4,1,5,5,5,5,5,5,2,3,4,4,1,1,2,1,5,5,5,5,4,5,4,5,4,5,5,1,1,1,1,5,5,4,5,5,2,4,3,1,5,3,2,2,5,1,4,1,3,3,1,5,5,5,5,5,5,4,5,5,3,1,5,5,3,1,1,1,5,5,4,5,5,4,1,1,2,3,1,2,3,1,2
886,3,4,3,2,2,2,3,4,4,4,1,5,4,2,3,1,1,3,1,4,2,4,4,3,1,5,4,4,3,1,2,3,2,2,2,1,3,1,4,4,3,4,2,4,5,5,4,2,3,5,1,1,1,3,1,5,4,4,4,4,5,2,5,1,1,2,4,1,1,1,4,3,2,5,2,2,2,1,2,1,3,3,3,4,5,3,2,3,1,4,4,5,1,4,1,3,5,5,2,5,3,1,5,3,4,4,1,2,3,4,2,4,4,2,3,2,5,2,4,2,5,2,4,4,5,3,3,5,3,4,2,1,2,3,3,4,4,4,5,0,1,2,2,2,2,2,2,2
887,5,5,3,2,1,3,1,3,4,5,4,1,1,1,3,4,1,2,1,5,5,5,2,1,5,4,1,2,1,1,5,1,1,4,4,4,5,5,2,1,1,1,4,4,1,2,5,1,3,1,1,4,1,1,4,1,1,1,5,3,5,5,1,1,1,1,1,1,1,1,3,1,2,5,3,1,2,1,1,1,1,3,3,4,4,3,3,2,4,3,1,4,1,3,4,2,2,3,2,5,1,2,1,4,1,5,1,3,3,5,2,2,5,1,2,2,5,3,4,1,1,1,4,5,5,4,2,4,5,2,3,2,2,1,4,4,2,5,1,1,2,2,2,1,2,2,1,2
888,4,3,3,2,4,,3,2,5,3,2,4,3,2,3,2,1,3,2,2,3,2,4,2,3,2,4,2,3,3,4,2,3,2,3,1,3,3,4,3,2,3,4,3,4,2,3,3,3,2,3,2,3,3,3,2,4,2,3,2,4,2,3,2,3,4,4,3,2,2,3,5,3,2,3,2,2,4,3,2,4,3,2,4,3,,2,3,4,3,3,2,4,3,4,2,3,4,3,2,4,4,3,3,4,2,2,3,3,4,2,4,3,2,4,3,4,2,3,4,3,2,4,3,2,3,4,3,2,3,2,2,4,3,2,4,3,2,4,1,2,2,2,2,2,2,2,2
889,5,3,3,2,1,2,2,4,4,3,2,2,1,2,4,2,5,2,2,5,4,5,5,5,1,4,4,1,4,2,2,4,5,3,1,1,5,4,3,5,5,5,3,4,5,3,1,3,2,4,5,1,1,5,4,2,4,4,2,5,5,5,5,2,2,2,3,3,3,5,4,2,3,2,2,4,4,2,1,3,1,1,4,4,1,5,2,2,1,5,3,3,4,5,2,5,5,5,2,2,5,3,3,3,2,4,3,2,3,3,2,4,4,3,2,5,4,2,3,4,2,5,4,3,5,4,3,4,4,4,2,1,2,4,3,4,4,3,4,1,1,2,3,1,2,3,1,2
890,5,3,3,3,4,5,3,3,4,3,2,2,3,3,5,4,2,2,2,5,3,4,5,5,4,4,4,4,5,2,3,5,3,1,1,1,5,4,3,3,1,5,5,5,4,2,4,4,2,4,4,5,5,1,3,5,5,2,4,5,5,5,1,4,1,2,1,4,4,5,1,5,4,2,2,3,4,5,5,2,3,1,5,4,1,5,5,3,5,4,4,4,2,4,1,5,3,3,4,5,4,3,1,4,2,4,1,1,2,3,2,4,5,4,4,3,5,3,5,3,3,1,4,2,3,3,3,5,3,2,2,1,1,1,4,1,2,1,5,1,1,2,3,1,2,3,1,2
891,5,3,5,1,2,3,2,4,3,1,1,4,2,2,3,1,1,4,1,5,2,2,5,3,5,4,2,2,1,2,5,1,1,1,4,4,5,5,2,2,1,1,5,3,1,4,5,1,1,3,1,2,1,5,5,1,5,4,5,1,5,5,3,1,1,1,2,2,3,1,1,5,4,2,2,3,4,2,4,2,5,3,4,5,3,2,5,4,4,5,3,5,1,2,2,3,2,5,3,5,4,4,3,4,1,4,2,2,3,2,4,5,2,5,5,4,2,2,5,5,1,2,4,5,1,3,3,5,5,3,2,1,3,4,5,4,5,5,4,1,2,2,2,1,2,2,1,2
892,5,3,4,3,2,1,3,4,4,2,2,2,4,1,3,2,2,3,1,5,3,5,5,3,5,5,4,5,,3,5,4,3,3,2,1,4,3,3,3,2,2,3,3,2,2,4,3,2,3,3,1,1,2,4,2,3,3,3,2,5,4,4,1,1,2,1,3,4,1,1,3,3,5,2,2,3,1,4,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,2,2,2,2,1,1,2,1,1
893,5,3,3,3,2,2,3,3,5,3,2,3,2,2,3,1,2,1,2,5,2,3,5,3,2,3,3,4,4,1,3,3,2,3,4,4,4,4,3,1,2,1,3,4,1,1,5,2,1,2,3,2,1,4,3,1,1,2,4,3,4,4,2,1,1,1,3,3,3,2,1,3,2,2,2,1,3,2,4,3,4,1,3,3,3,4,4,2,4,5,3,4,2,3,2,2,3,3,2,5,3,2,1,4,2,4,3,2,2,4,3,3,3,4,4,3,3,4,4,4,5,1,4,3,4,3,3,4,3,3,2,2,3,2,4,5,2,4,3,1,2,2,2,2,2,2,2,2
894,5,3,2,3,4,3,2,2,4,3,2,4,3,2,3,2,2,3,4,2,3,2,4,3,2,3,3,2,4,3,2,2,2,3,3,2,3,2,4,2,3,2,2,4,3,2,3,2,3,2,2,2,2,3,4,2,3,2,3,3,4,2,2,2,3,4,3,2,2,2,3,3,2,3,2,2,4,2,3,2,3,4,3,2,,4,3,2,3,3,4,3,2,3,4,3,2,3,3,2,3,4,3,2,3,4,3,3,2,3,2,4,3,3,2,4,3,2,3,4,3,2,4,3,2,3,4,2,3,3,2,1,4,2,3,2,3,3,4,0,1,2,1,2,1,1,2,1
895,5,4,3,1,1,2,3,3,5,3,2,2,4,3,4,2,2,1,1,5,2,3,5,5,4,4,5,5,4,2,2,2,3,1,1,1,5,4,2,2,2,2,5,3,1,1,1,4,1,5,5,1,2,4,5,2,3,5,4,3,5,5,4,4,2,2,2,3,5,4,5,3,4,2,2,4,3,4,4,3,3,2,5,5,2,5,3,1,1,3,1,3,1,5,1,5,5,5,2,3,5,2,2,3,2,4,3,3,2,4,2,4,3,3,3,3,3,2,3,5,4,4,4,5,2,3,3,5,3,4,3,1,4,4,4,4,4,4,4,2,1,2,2,1,2,2,1,2
896,4,4,4,2,3,2,2,3,3,1,,4,3,3,2,1,2,3,2,4,3,3,5,2,3,3,3,3,3,2,4,2,2,2,1,2,2,2,1,2,2,1,4,3,2,1,2,2,1,3,1,1,1,5,5,2,2,2,2,2,4,4,4,1,2,2,2,3,3,4,3,4,4,1,2,3,2,2,5,2,2,2,2,3,3,3,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,2,2,2,2,1,2,2,1
897,5,3,2,3,4,3,4,2,5,3,3,1,2,4,4,4,3,1,2,5,4,4,3,2,2,3,2,2,3,2,3,4,2,4,1,1,5,4,2,1,1,5,4,4,1,2,2,4,1,4,1,2,4,3,2,1,1,2,4,4,5,4,3,2,2,2,2,2,5,3,3,3,2,2,3,3,5,2,3,3,3,1,4,3,3,5,3,2,2,5,4,3,2,4,1,3,4,2,2,5,3,2,1,3,2,5,2,2,3,5,2,4,4,3,3,4,3,2,4,3,5,1,4,3,4,3,3,4,3,3,3,1,4,4,2,5,2,3,3,1,2,2,3,1,1,3,1,1
898,5,3,2,2,3,1,2,4,3,1,2,3,2,3,2,4,3,2,3,4,2,3,2,3,2,4,3,2,3,3,2,2,3,2,4,2,3,2,2,1,1,2,2,3,2,4,3,2,3,2,3,4,3,2,3,2,3,2,4,3,4,3,3,2,3,2,4,2,3,2,1,2,3,5,1,3,2,3,2,4,2,3,2,4,3,2,3,2,4,3,2,3,4,2,4,3,2,3,2,4,2,3,2,3,3,2,1,3,2,4,3,2,3,4,2,3,2,4,1,2,3,2,4,2,3,4,3,4,2,3,2,2,2,4,3,2,4,3,2,2,2,1,3,1,2,3,1,2
899,5,3,2,2,1,3,2,2,5,2,3,1,3,5,5,5,3,1,1,5,1,5,3,3,3,3,3,3,5,3,1,4,4,4,1,1,4,4,3,4,1,4,3,3,2,1,1,5,3,4,3,1,1,3,3,4,1,3,3,2,4,1,3,2,3,2,3,2,2,1,3,4,3,3,2,3,3,5,5,3,3,3,3,4,1,4,3,1,2,5,4,4,3,5,1,4,5,4,2,3,3,2,5,3,3,2,3,1,4,3,3,3,3,3,2,4,5,3,3,5,3,3,4,4,3,3,5,5,4,3,2,1,3,2,3,3,3,3,5,2,1,#N/D,4,1,1,4,1,1
900,5,3,2,,2,2,1,3,3,2,2,5,3,3,1,3,1,1,1,3,2,3,3,3,3,3,2,3,4,,2,4,4,4,3,3,5,5,5,1,1,1,4,3,1,4,4,1,3,2,1,1,3,3,3,3,1,2,5,3,5,5,5,1,1,2,1,1,1,1,3,1,1,5,2,3,5,2,3,4,2,3,5,4,3,2,4,1,5,5,2,5,1,1,3,3,5,3,3,,3,2,3,3,3,3,3,2,3,4,4,3,3,5,3,3,5,3,5,1,1,1,5,5,5,4,1,3,3,3,2,1,2,1,5,4,4,4,5,2,2,1,2,1,2,2,1,2
901,5,2,2,1,2,3,4,3,3,1,1,2,4,4,2,1,3,1,3,4,2,4,5,5,4,4,4,3,2,1,5,2,3,5,2,1,4,2,3,1,1,4,2,4,2,5,2,2,4,2,1,1,1,4,5,2,4,3,3,3,3,2,3,3,2,3,4,2,3,3,4,4,2,2,2,3,4,3,4,5,5,3,4,4,3,4,3,4,4,5,4,3,3,3,1,2,2,3,3,2,5,3,4,3,3,3,3,2,2,2,4,5,2,3,2,4,4,3,4,2,4,2,4,3,3,3,4,4,3,4,3,2,3,3,4,4,4,3,4,1,2,2,2,1,2,2,1,2
902,4,3,1,2,2,2,2,3,3,1,2,1,2,3,3,2,2,1,2,5,2,4,5,5,4,5,2,2,4,2,4,4,2,5,1,1,4,2,1,1,1,2,3,2,1,3,1,2,2,4,1,1,1,3,1,1,1,2,1,5,4,2,5,1,2,2,4,5,4,2,2,1,2,2,1,1,2,5,3,5,3,2,5,5,4,3,1,1,2,5,2,5,1,3,3,4,5,5,2,3,4,2,4,3,1,2,2,2,4,5,3,4,3,2,3,5,3,3,3,5,3,4,3,4,3,3,3,1,3,4,3,1,4,4,1,2,1,1,4,1,1,2,2,1,2,2,1,2
903,5,3,1,2,2,3,1,2,3,2,3,5,4,3,3,2,2,2,1,5,3,2,4,2,3,5,2,3,5,4,3,4,4,1,3,3,4,3,2,2,2,4,3,1,2,4,1,1,3,5,1,1,1,5,5,1,1,3,2,3,4,4,3,2,1,1,2,4,3,1,1,3,3,1,1,3,3,2,3,2,4,3,4,4,1,4,3,2,1,2,1,5,2,5,1,1,4,5,2,2,2,1,3,4,1,2,2,1,4,,3,4,4,3,2,3,3,1,2,3,3,1,4,3,3,5,5,4,4,3,3,1,2,3,3,3,3,2,4,,2,2,4,1,2,4,1,2
904,5,5,2,4,3,2,1,1,5,5,4,2,3,5,4,4,3,1,1,3,2,2,5,1,5,5,3,4,4,3,3,5,1,3,5,3,5,5,1,3,5,3,5,4,3,1,3,2,1,3,2,5,3,5,2,3,4,1,5,1,5,3,3,1,3,1,1,1,1,2,1,2,1,3,3,3,5,5,4,4,4,3,4,5,2,2,4,3,2,5,3,5,3,5,1,1,2,4,2,3,2,1,1,4,1,5,3,2,1,5,3,3,5,5,1,5,4,3,3,1,1,3,4,4,4,4,1,2,5,4,3,1,4,1,1,3,1,1,4,1,2,2,3,1,2,3,1,2
905,3,3,2,1,2,2,5,5,3,1,1,2,2,2,3,1,5,1,2,5,2,3,4,5,3,2,4,4,3,1,3,3,3,3,2,2,4,4,5,2,2,2,4,5,2,2,3,5,3,4,4,1,1,2,4,2,5,3,3,3,4,5,1,1,1,1,1,1,1,1,2,4,2,2,2,3,3,3,4,3,4,5,4,4,4,3,2,2,1,4,2,4,1,4,2,4,3,3,2,4,3,3,5,4,3,3,2,3,3,5,3,4,4,3,3,5,5,1,5,3,3,3,3,4,2,4,3,2,5,4,3,1,3,5,4,3,3,3,5,1,1,2,3,1,2,3,1,2
906,5,3,4,3,3,2,2,4,4,1,3,5,3,3,3,2,2,3,2,5,3,4,5,4,5,5,4,4,5,3,5,5,2,4,1,1,5,3,4,1,1,3,4,5,3,5,5,3,2,2,1,1,1,5,5,1,3,5,5,3,5,5,2,1,1,1,3,1,4,3,1,2,1,1,2,3,3,1,1,1,3,4,4,4,2,3,3,1,1,3,3,5,1,4,2,2,4,5,1,5,2,1,3,3,4,5,2,2,3,5,2,5,5,2,3,3,5,3,3,1,4,2,3,4,4,3,3,3,5,3,3,2,4,4,4,4,4,4,3,1,2,2,3,1,2,3,1,2
907,5,3,5,3,1,5,5,2,1,1,1,2,3,4,3,5,5,5,4,5,5,3,3,1,4,5,5,5,5,1,2,5,2,4,1,1,5,3,5,1,1,1,3,5,1,2,1,2,2,3,3,1,1,4,1,5,1,2,3,2,5,1,1,4,1,2,2,3,5,5,5,3,5,5,3,3,5,1,2,3,1,3,3,3,1,3,3,1,2,5,1,5,1,4,1,5,5,4,3,5,3,1,3,3,1,4,1,2,1,4,2,3,2,1,4,4,2,4,5,5,3,4,4,3,3,4,1,5,2,4,4,3,2,2,4,5,2,1,4,2,1,2,2,1,2,2,1,2
908,5,4,4,3,2,2,3,5,3,2,3,3,3,2,2,1,3,1,1,4,2,2,5,5,2,2,5,5,3,2,4,2,2,2,2,1,5,3,3,1,1,3,1,3,1,1,1,4,3,1,2,1,2,3,3,1,4,4,2,2,4,1,2,3,4,4,4,3,4,3,3,4,3,2,3,3,2,1,4,4,3,4,3,3,1,3,3,3,1,2,4,4,1,4,1,5,5,4,3,3,3,3,5,4,1,4,3,3,1,1,4,4,3,3,4,5,4,5,4,4,2,5,4,4,3,4,4,3,5,1,1,1,1,4,4,4,4,4,4,1,1,2,2,1,2,2,1,2
